,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,traintest,date,monthnum,daynum,hour,weekday,hour_section
9269,2012-09-09 14:00:00,3,0,0,1,29.52,32.575,30,19.0012,232,415,647,train,2012-09-09,9,9,14,Sunday,2
9270,2012-09-09 15:00:00,3,0,0,1,29.52,32.575,32,16.9979,284,412,696,train,2012-09-09,9,9,15,Sunday,2
9271,2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701,train,2012-09-09,9,9,16,Sunday,3
9272,2012-09-09 17:00:00,3,0,0,1,28.7,31.82,37,16.9979,213,458,671,train,2012-09-09,9,9,17,Sunday,3
9273,2012-09-09 18:00:00,3,0,0,1,27.06,31.06,36,16.9979,156,404,560,train,2012-09-09,9,9,18,Sunday,3
9274,2012-09-09 19:00:00,3,0,0,1,27.06,31.06,36,16.9979,134,362,496,train,2012-09-09,9,9,19,Sunday,3
9275,2012-09-09 20:00:00,3,0,0,1,25.42,31.06,41,19.0012,91,265,356,train,2012-09-09,9,9,20,Sunday,3
9276,2012-09-09 21:00:00,3,0,0,1,24.6,31.06,46,15.0013,57,149,206,train,2012-09-09,9,9,21,Sunday,4
9277,2012-09-09 22:00:00,3,0,0,1,23.78,27.275,49,16.9979,64,125,189,train,2012-09-09,9,9,22,Sunday,4
9278,2012-09-09 23:00:00,3,0,0,1,22.96,26.515,52,19.0012,22,70,92,train,2012-09-09,9,9,23,Sunday,4
9279,2012-09-10 00:00:00,3,0,1,1,22.96,26.515,52,19.0012,6,35,41,train,2012-09-10,9,10,0,Monday,0
9280,2012-09-10 01:00:00,3,0,1,1,22.14,25.76,60,12.998,7,11,18,train,2012-09-10,9,10,1,Monday,0
9281,2012-09-10 02:00:00,3,0,1,1,22.14,25.76,60,23.9994,11,6,17,train,2012-09-10,9,10,2,Monday,0
9282,2012-09-10 03:00:00,3,0,1,1,21.32,25.0,68,19.0012,5,7,12,train,2012-09-10,9,10,3,Monday,0
9283,2012-09-10 04:00:00,3,0,1,1,21.32,25.0,68,19.0012,1,4,5,train,2012-09-10,9,10,4,Monday,0
9284,2012-09-10 05:00:00,3,0,1,1,20.5,24.24,72,16.9979,4,36,40,train,2012-09-10,9,10,5,Monday,0
9285,2012-09-10 06:00:00,3,0,1,1,20.5,24.24,72,8.9981,8,172,180,train,2012-09-10,9,10,6,Monday,0
9286,2012-09-10 07:00:00,3,0,1,1,21.32,25.0,68,15.0013,20,427,447,train,2012-09-10,9,10,7,Monday,1
9287,2012-09-10 08:00:00,3,0,1,1,22.96,26.515,60,19.0012,33,697,730,train,2012-09-10,9,10,8,Monday,1
9288,2012-09-10 09:00:00,3,0,1,1,24.6,31.06,53,19.9995,40,321,361,train,2012-09-10,9,10,9,Monday,1
9289,2012-09-10 10:00:00,3,0,1,1,25.42,31.06,50,19.0012,42,168,210,train,2012-09-10,9,10,10,Monday,1
9290,2012-09-10 11:00:00,3,0,1,1,25.42,31.06,43,19.9995,69,167,236,train,2012-09-10,9,10,11,Monday,2
9291,2012-09-10 12:00:00,3,0,1,1,26.24,31.06,44,26.0027,76,256,332,train,2012-09-10,9,10,12,Monday,2
9292,2012-09-10 13:00:00,3,0,1,1,26.24,31.06,38,15.0013,72,251,323,train,2012-09-10,9,10,13,Monday,2
9293,2012-09-10 14:00:00,3,0,1,1,27.06,31.06,36,19.0012,107,233,340,train,2012-09-10,9,10,14,Monday,2
9294,2012-09-10 15:00:00,3,0,1,1,27.06,31.06,31,26.0027,115,231,346,train,2012-09-10,9,10,15,Monday,2
9295,2012-09-10 16:00:00,3,0,1,1,27.06,31.06,34,22.0028,108,380,488,train,2012-09-10,9,10,16,Monday,3
9296,2012-09-10 17:00:00,3,0,1,1,27.06,31.06,34,22.0028,127,744,871,train,2012-09-10,9,10,17,Monday,3
9297,2012-09-10 18:00:00,3,0,1,1,25.42,31.06,35,19.9995,111,857,968,train,2012-09-10,9,10,18,Monday,3
9298,2012-09-10 19:00:00,3,0,1,1,25.42,31.06,38,19.9995,71,562,633,train,2012-09-10,9,10,19,Monday,3
9299,2012-09-10 20:00:00,3,0,1,1,24.6,31.06,40,12.998,34,356,390,train,2012-09-10,9,10,20,Monday,3
9300,2012-09-10 21:00:00,3,0,1,1,22.96,26.515,49,11.0014,29,256,285,train,2012-09-10,9,10,21,Monday,4
9301,2012-09-10 22:00:00,3,0,1,1,22.14,25.76,52,8.9981,15,144,159,train,2012-09-10,9,10,22,Monday,4
9302,2012-09-10 23:00:00,3,0,1,1,22.14,25.76,52,0.0,7,86,93,train,2012-09-10,9,10,23,Monday,4
9303,2012-09-11 00:00:00,3,0,1,1,21.32,25.0,59,7.0015,5,27,32,train,2012-09-11,9,11,0,Tuesday,0
9304,2012-09-11 01:00:00,3,0,1,1,20.5,24.24,63,0.0,0,10,10,train,2012-09-11,9,11,1,Tuesday,0
9305,2012-09-11 02:00:00,3,0,1,1,19.68,23.485,77,11.0014,1,5,6,train,2012-09-11,9,11,2,Tuesday,0
9306,2012-09-11 03:00:00,3,0,1,1,19.68,23.485,67,8.9981,1,7,8,train,2012-09-11,9,11,3,Tuesday,0
9307,2012-09-11 04:00:00,3,0,1,1,19.68,23.485,72,7.0015,1,8,9,train,2012-09-11,9,11,4,Tuesday,0
9308,2012-09-11 05:00:00,3,0,1,1,18.86,22.725,72,6.0032,3,41,44,train,2012-09-11,9,11,5,Tuesday,0
9309,2012-09-11 06:00:00,3,0,1,1,18.86,22.725,77,7.0015,11,200,211,train,2012-09-11,9,11,6,Tuesday,0
9310,2012-09-11 07:00:00,3,0,1,1,20.5,24.24,72,7.0015,24,572,596,train,2012-09-11,9,11,7,Tuesday,1
9311,2012-09-11 08:00:00,3,0,1,1,22.14,25.76,68,6.0032,48,702,750,train,2012-09-11,9,11,8,Tuesday,1
9312,2012-09-11 09:00:00,3,0,1,1,24.6,31.06,49,0.0,35,323,358,train,2012-09-11,9,11,9,Tuesday,1
9313,2012-09-11 10:00:00,3,0,1,1,25.42,31.06,38,0.0,54,142,196,train,2012-09-11,9,11,10,Tuesday,1
9314,2012-09-11 11:00:00,3,0,1,1,26.24,31.06,33,6.0032,60,187,247,train,2012-09-11,9,11,11,Tuesday,2
9315,2012-09-11 12:00:00,3,0,1,1,26.24,31.06,33,0.0,62,254,316,train,2012-09-11,9,11,12,Tuesday,2
9316,2012-09-11 13:00:00,3,0,1,1,27.06,31.06,29,6.0032,72,256,328,train,2012-09-11,9,11,13,Tuesday,2
9317,2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255,train,2012-09-11,9,11,14,Tuesday,2
9318,2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,73,253,326,train,2012-09-11,9,11,15,Tuesday,2
9319,2012-09-11 16:00:00,3,0,1,1,28.7,31.82,28,8.9981,99,437,536,train,2012-09-11,9,11,16,Tuesday,3
9320,2012-09-11 17:00:00,3,0,1,1,28.7,31.82,28,0.0,168,802,970,train,2012-09-11,9,11,17,Tuesday,3
9321,2012-09-11 18:00:00,3,0,1,1,26.24,31.06,36,11.0014,110,767,877,train,2012-09-11,9,11,18,Tuesday,3
9322,2012-09-11 19:00:00,3,0,1,1,25.42,31.06,41,12.998,56,540,596,train,2012-09-11,9,11,19,Tuesday,3
9323,2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,40,421,461,train,2012-09-11,9,11,20,Tuesday,3
9324,2012-09-11 21:00:00,3,0,1,1,22.96,26.515,60,7.0015,28,282,310,train,2012-09-11,9,11,21,Tuesday,4
9325,2012-09-11 22:00:00,3,0,1,1,22.96,26.515,64,7.0015,27,189,216,train,2012-09-11,9,11,22,Tuesday,4
9326,2012-09-11 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,18,91,109,train,2012-09-11,9,11,23,Tuesday,4
9327,2012-09-12 00:00:00,3,0,1,1,21.32,25.0,72,7.0015,8,41,49,train,2012-09-12,9,12,0,Wednesday,0
9328,2012-09-12 01:00:00,3,0,1,1,21.32,25.0,72,7.0015,2,19,21,train,2012-09-12,9,12,1,Wednesday,0
9329,2012-09-12 02:00:00,3,0,1,1,21.32,25.0,72,6.0032,2,9,11,train,2012-09-12,9,12,2,Wednesday,0
9330,2012-09-12 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,train,2012-09-12,9,12,3,Wednesday,0
9331,2012-09-12 04:00:00,3,0,1,1,20.5,24.24,72,6.0032,0,5,5,train,2012-09-12,9,12,4,Wednesday,0
9332,2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48,train,2012-09-12,9,12,5,Wednesday,0
9333,2012-09-12 06:00:00,3,0,1,1,20.5,24.24,72,6.0032,6,199,205,train,2012-09-12,9,12,6,Wednesday,0
9334,2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,24,533,557,train,2012-09-12,9,12,7,Wednesday,1
9335,2012-09-12 08:00:00,3,0,1,1,22.96,26.515,64,7.0015,43,727,770,train,2012-09-12,9,12,8,Wednesday,1
9336,2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,50,278,328,train,2012-09-12,9,12,9,Wednesday,1
9337,2012-09-12 10:00:00,3,0,1,1,25.42,30.305,61,8.9981,57,148,205,train,2012-09-12,9,12,10,Wednesday,1
9338,2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,51,181,232,train,2012-09-12,9,12,11,Wednesday,2
9339,2012-09-12 12:00:00,3,0,1,1,27.88,31.82,36,8.9981,88,264,352,train,2012-09-12,9,12,12,Wednesday,2
9340,2012-09-12 13:00:00,3,0,1,1,28.7,31.82,34,8.9981,85,238,323,train,2012-09-12,9,12,13,Wednesday,2
9341,2012-09-12 14:00:00,3,0,1,1,28.7,31.82,37,11.0014,78,200,278,train,2012-09-12,9,12,14,Wednesday,2
9342,2012-09-12 15:00:00,3,0,1,1,29.52,32.575,37,8.9981,75,243,318,train,2012-09-12,9,12,15,Wednesday,2
9343,2012-09-12 16:00:00,3,0,1,1,29.52,32.575,37,11.0014,90,419,509,train,2012-09-12,9,12,16,Wednesday,3
9344,2012-09-12 17:00:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925,train,2012-09-12,9,12,17,Wednesday,3
9345,2012-09-12 18:00:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977,train,2012-09-12,9,12,18,Wednesday,3
9346,2012-09-12 19:00:00,3,0,1,1,26.24,31.06,50,12.998,78,557,635,train,2012-09-12,9,12,19,Wednesday,3
9347,2012-09-12 20:00:00,3,0,1,1,25.42,31.06,57,8.9981,38,432,470,train,2012-09-12,9,12,20,Wednesday,3
9348,2012-09-12 21:00:00,3,0,1,1,24.6,30.305,60,8.9981,27,279,306,train,2012-09-12,9,12,21,Wednesday,4
9349,2012-09-12 22:00:00,3,0,1,1,22.96,26.515,64,6.0032,23,189,212,train,2012-09-12,9,12,22,Wednesday,4
9350,2012-09-12 23:00:00,3,0,1,1,22.96,26.515,68,7.0015,16,111,127,train,2012-09-12,9,12,23,Wednesday,4
9351,2012-09-13 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,11,46,57,train,2012-09-13,9,13,0,Thursday,0
9352,2012-09-13 01:00:00,3,0,1,1,22.14,25.76,77,6.0032,6,22,28,train,2012-09-13,9,13,1,Thursday,0
9353,2012-09-13 02:00:00,3,0,1,1,22.14,25.76,77,0.0,0,9,9,train,2012-09-13,9,13,2,Thursday,0
9354,2012-09-13 03:00:00,3,0,1,1,21.32,25.0,83,0.0,2,9,11,train,2012-09-13,9,13,3,Thursday,0
9355,2012-09-13 04:00:00,3,0,1,1,21.32,25.0,83,0.0,0,6,6,train,2012-09-13,9,13,4,Thursday,0
9356,2012-09-13 05:00:00,3,0,1,1,21.32,25.0,83,0.0,3,54,57,train,2012-09-13,9,13,5,Thursday,0
9357,2012-09-13 06:00:00,3,0,1,1,20.5,24.24,82,0.0,9,186,195,train,2012-09-13,9,13,6,Thursday,0
9358,2012-09-13 07:00:00,3,0,1,1,22.14,25.76,77,0.0,22,549,571,train,2012-09-13,9,13,7,Thursday,1
9359,2012-09-13 08:00:00,3,0,1,1,22.96,26.515,73,0.0,33,725,758,train,2012-09-13,9,13,8,Thursday,1
9360,2012-09-13 09:00:00,3,0,1,1,24.6,30.305,64,6.0032,46,292,338,train,2012-09-13,9,13,9,Thursday,1
9361,2012-09-13 10:00:00,3,0,1,1,26.24,31.06,61,6.0032,63,149,212,train,2012-09-13,9,13,10,Thursday,1
9362,2012-09-13 11:00:00,3,0,1,1,27.06,31.06,50,11.0014,71,183,254,train,2012-09-13,9,13,11,Thursday,2
9363,2012-09-13 12:00:00,3,0,1,1,27.88,31.82,44,7.0015,57,240,297,train,2012-09-13,9,13,12,Thursday,2
9364,2012-09-13 13:00:00,3,0,1,1,28.7,31.82,42,0.0,60,223,283,train,2012-09-13,9,13,13,Thursday,2
9365,2012-09-13 14:00:00,3,0,1,1,29.52,32.575,39,8.9981,60,214,274,train,2012-09-13,9,13,14,Thursday,2
9366,2012-09-13 15:00:00,3,0,1,1,29.52,32.575,42,7.0015,99,253,352,train,2012-09-13,9,13,15,Thursday,2
9367,2012-09-13 16:00:00,3,0,1,1,29.52,32.575,39,6.0032,85,406,491,train,2012-09-13,9,13,16,Thursday,3
9368,2012-09-13 17:00:00,3,0,1,1,29.52,32.575,42,12.998,97,787,884,train,2012-09-13,9,13,17,Thursday,3
9369,2012-09-13 18:00:00,3,0,1,1,27.88,31.82,57,16.9979,108,744,852,train,2012-09-13,9,13,18,Thursday,3
9370,2012-09-13 19:00:00,3,0,1,1,26.24,30.305,65,8.9981,80,594,674,train,2012-09-13,9,13,19,Thursday,3
9371,2012-09-13 20:00:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463,train,2012-09-13,9,13,20,Thursday,3
9372,2012-09-13 21:00:00,3,0,1,1,25.42,30.305,65,7.0015,26,291,317,train,2012-09-13,9,13,21,Thursday,4
9373,2012-09-13 22:00:00,3,0,1,1,24.6,29.545,69,8.9981,28,223,251,train,2012-09-13,9,13,22,Thursday,4
9374,2012-09-13 23:00:00,3,0,1,1,23.78,27.275,73,7.0015,33,137,170,train,2012-09-13,9,13,23,Thursday,4
9375,2012-09-14 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,24,63,87,train,2012-09-14,9,14,0,Friday,0
9376,2012-09-14 01:00:00,3,0,1,1,22.96,26.515,73,6.0032,6,35,41,train,2012-09-14,9,14,1,Friday,0
9377,2012-09-14 02:00:00,3,0,1,1,22.96,26.515,73,0.0,7,23,30,train,2012-09-14,9,14,2,Friday,0
9378,2012-09-14 03:00:00,3,0,1,1,22.14,25.76,77,0.0,5,9,14,train,2012-09-14,9,14,3,Friday,0
9379,2012-09-14 04:00:00,3,0,1,1,22.14,25.76,77,0.0,1,11,12,train,2012-09-14,9,14,4,Friday,0
9380,2012-09-14 05:00:00,3,0,1,1,22.14,25.76,83,0.0,1,40,41,train,2012-09-14,9,14,5,Friday,0
9381,2012-09-14 06:00:00,3,0,1,1,22.14,25.76,88,0.0,8,144,152,train,2012-09-14,9,14,6,Friday,0
9382,2012-09-14 07:00:00,3,0,1,2,22.96,26.515,88,0.0,17,437,454,train,2012-09-14,9,14,7,Friday,1
9383,2012-09-14 08:00:00,3,0,1,2,24.6,28.79,78,11.0014,51,715,766,train,2012-09-14,9,14,8,Friday,1
9384,2012-09-14 09:00:00,3,0,1,2,25.42,29.545,78,11.0014,46,301,347,train,2012-09-14,9,14,9,Friday,1
9385,2012-09-14 10:00:00,3,0,1,2,27.88,31.82,65,0.0,75,171,246,train,2012-09-14,9,14,10,Friday,1
9386,2012-09-14 11:00:00,3,0,1,2,27.88,31.82,61,7.0015,84,196,280,train,2012-09-14,9,14,11,Friday,2
9387,2012-09-14 12:00:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409,train,2012-09-14,9,14,12,Friday,2
9388,2012-09-14 13:00:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408,train,2012-09-14,9,14,13,Friday,2
9389,2012-09-14 14:00:00,3,0,1,2,29.52,32.575,45,11.0014,113,258,371,train,2012-09-14,9,14,14,Friday,2
9390,2012-09-14 15:00:00,3,0,1,2,29.52,33.335,48,8.9981,94,273,367,train,2012-09-14,9,14,15,Friday,2
9391,2012-09-14 16:00:00,3,0,1,2,29.52,33.335,51,0.0,109,454,563,train,2012-09-14,9,14,16,Friday,3
9392,2012-09-14 17:00:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894,train,2012-09-14,9,14,17,Friday,3
9393,2012-09-14 18:00:00,3,0,1,1,29.52,32.575,45,15.0013,116,692,808,train,2012-09-14,9,14,18,Friday,3
9394,2012-09-14 19:00:00,3,0,1,1,27.88,31.82,57,11.0014,83,496,579,train,2012-09-14,9,14,19,Friday,3
9395,2012-09-14 20:00:00,3,0,1,1,27.06,31.06,61,7.0015,67,337,404,train,2012-09-14,9,14,20,Friday,3
9396,2012-09-14 21:00:00,3,0,1,1,26.24,30.305,73,15.0013,42,270,312,train,2012-09-14,9,14,21,Friday,4
9397,2012-09-14 22:00:00,3,0,1,1,25.42,28.79,83,12.998,40,189,229,train,2012-09-14,9,14,22,Friday,4
9398,2012-09-14 23:00:00,3,0,1,1,25.42,29.545,78,6.0032,27,168,195,train,2012-09-14,9,14,23,Friday,4
9399,2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207,train,2012-09-15,9,15,0,Saturday,0
9400,2012-09-15 01:00:00,3,0,0,1,24.6,29.545,73,0.0,8,101,109,train,2012-09-15,9,15,1,Saturday,0
9401,2012-09-15 02:00:00,3,0,0,1,23.78,27.275,78,7.0015,18,75,93,train,2012-09-15,9,15,2,Saturday,0
9402,2012-09-15 03:00:00,3,0,0,1,24.6,29.545,73,16.9979,6,31,37,train,2012-09-15,9,15,3,Saturday,0
9403,2012-09-15 04:00:00,3,0,0,2,24.6,29.545,69,23.9994,3,3,6,train,2012-09-15,9,15,4,Saturday,0
9404,2012-09-15 05:00:00,3,0,0,1,23.78,27.275,60,35.0008,1,15,16,train,2012-09-15,9,15,5,Saturday,0
9405,2012-09-15 06:00:00,3,0,0,1,22.14,25.76,49,27.9993,6,27,33,train,2012-09-15,9,15,6,Saturday,0
9406,2012-09-15 07:00:00,3,0,0,1,22.14,25.76,52,19.0012,10,63,73,train,2012-09-15,9,15,7,Saturday,1
9407,2012-09-15 08:00:00,3,0,0,1,22.96,26.515,49,27.9993,43,169,212,train,2012-09-15,9,15,8,Saturday,1
9408,2012-09-15 09:00:00,3,0,0,1,24.6,31.06,43,27.9993,79,263,342,train,2012-09-15,9,15,9,Saturday,1
9409,2012-09-15 10:00:00,3,0,0,1,25.42,31.06,41,26.0027,119,323,442,train,2012-09-15,9,15,10,Saturday,1
9410,2012-09-15 11:00:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627,train,2012-09-15,9,15,11,Saturday,2
9411,2012-09-15 12:00:00,3,0,0,1,27.06,31.06,36,23.9994,287,419,706,train,2012-09-15,9,15,12,Saturday,2
9412,2012-09-15 13:00:00,3,0,0,1,27.88,31.82,36,12.998,327,377,704,train,2012-09-15,9,15,13,Saturday,2
9413,2012-09-15 14:00:00,3,0,0,1,27.88,31.82,34,22.0028,325,390,715,train,2012-09-15,9,15,14,Saturday,2
9414,2012-09-15 15:00:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654,train,2012-09-15,9,15,15,Saturday,2
9415,2012-09-15 16:00:00,3,0,0,2,27.06,31.06,36,15.0013,350,433,783,train,2012-09-15,9,15,16,Saturday,3
9416,2012-09-15 17:00:00,3,0,0,2,27.06,31.06,36,16.9979,295,434,729,train,2012-09-15,9,15,17,Saturday,3
9417,2012-09-15 18:00:00,3,0,0,2,26.24,31.06,36,19.0012,232,382,614,train,2012-09-15,9,15,18,Saturday,3
9418,2012-09-15 19:00:00,3,0,0,1,25.42,31.06,41,11.0014,169,309,478,train,2012-09-15,9,15,19,Saturday,3
9419,2012-09-15 20:00:00,3,0,0,1,24.6,31.06,43,6.0032,89,241,330,train,2012-09-15,9,15,20,Saturday,3
9420,2012-09-15 21:00:00,3,0,0,1,22.96,26.515,52,7.0015,86,210,296,train,2012-09-15,9,15,21,Saturday,4
9421,2012-09-15 22:00:00,3,0,0,1,22.96,26.515,52,0.0,82,197,279,train,2012-09-15,9,15,22,Saturday,4
9422,2012-09-15 23:00:00,3,0,0,1,22.14,25.76,60,0.0,47,182,229,train,2012-09-15,9,15,23,Saturday,4
9423,2012-09-16 00:00:00,3,0,0,1,22.14,25.76,64,0.0,28,123,151,train,2012-09-16,9,16,0,Sunday,0
9424,2012-09-16 01:00:00,3,0,0,1,22.14,25.76,64,0.0,35,82,117,train,2012-09-16,9,16,1,Sunday,0
9425,2012-09-16 02:00:00,3,0,0,1,21.32,25.0,63,0.0,27,62,89,train,2012-09-16,9,16,2,Sunday,0
9426,2012-09-16 03:00:00,3,0,0,1,20.5,24.24,68,0.0,10,38,48,train,2012-09-16,9,16,3,Sunday,0
9427,2012-09-16 04:00:00,3,0,0,1,20.5,24.24,72,0.0,2,6,8,train,2012-09-16,9,16,4,Sunday,0
9428,2012-09-16 05:00:00,3,0,0,1,20.5,24.24,72,0.0,3,10,13,train,2012-09-16,9,16,5,Sunday,0
9429,2012-09-16 06:00:00,3,0,0,1,20.5,24.24,72,0.0,9,26,35,train,2012-09-16,9,16,6,Sunday,0
9430,2012-09-16 07:00:00,3,0,0,1,20.5,24.24,77,7.0015,28,43,71,train,2012-09-16,9,16,7,Sunday,1
9431,2012-09-16 08:00:00,3,0,0,1,22.14,25.76,64,11.0014,34,94,128,train,2012-09-16,9,16,8,Sunday,1
9432,2012-09-16 09:00:00,3,0,0,1,23.78,27.275,60,8.9981,70,226,296,train,2012-09-16,9,16,9,Sunday,1
9433,2012-09-16 10:00:00,3,0,0,1,25.42,31.06,50,7.0015,160,330,490,train,2012-09-16,9,16,10,Sunday,1
9434,2012-09-16 11:00:00,3,0,0,1,26.24,31.06,47,11.0014,183,376,559,train,2012-09-16,9,16,11,Sunday,2
9435,2012-09-16 12:00:00,3,0,0,1,27.06,31.06,44,11.0014,188,468,656,train,2012-09-16,9,16,12,Sunday,2
9436,2012-09-16 13:00:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694,train,2012-09-16,9,16,13,Sunday,2
9437,2012-09-16 14:00:00,3,0,0,1,27.06,31.06,39,8.9981,225,410,635,train,2012-09-16,9,16,14,Sunday,2
9438,2012-09-16 15:00:00,3,0,0,1,26.24,31.06,41,11.0014,215,342,557,train,2012-09-16,9,16,15,Sunday,2
9439,2012-09-16 16:00:00,3,0,0,1,26.24,31.06,44,11.0014,194,402,596,train,2012-09-16,9,16,16,Sunday,3
9440,2012-09-16 17:00:00,3,0,0,1,27.06,31.06,41,0.0,177,393,570,train,2012-09-16,9,16,17,Sunday,3
9441,2012-09-16 18:00:00,3,0,0,1,25.42,31.06,50,11.0014,120,361,481,train,2012-09-16,9,16,18,Sunday,3
9442,2012-09-16 19:00:00,3,0,0,1,25.42,31.06,50,8.9981,91,312,403,train,2012-09-16,9,16,19,Sunday,3
9443,2012-09-16 20:00:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324,train,2012-09-16,9,16,20,Sunday,3
9444,2012-09-16 21:00:00,3,0,0,1,24.6,31.06,56,7.0015,43,148,191,train,2012-09-16,9,16,21,Sunday,4
9445,2012-09-16 22:00:00,3,0,0,1,22.96,26.515,68,6.0032,18,109,127,train,2012-09-16,9,16,22,Sunday,4
9446,2012-09-16 23:00:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94,train,2012-09-16,9,16,23,Sunday,4
9447,2012-09-17 00:00:00,3,0,1,1,22.14,25.76,68,11.0014,14,31,45,train,2012-09-17,9,17,0,Monday,0
9448,2012-09-17 01:00:00,3,0,1,1,21.32,25.0,72,6.0032,9,12,21,train,2012-09-17,9,17,1,Monday,0
9449,2012-09-17 02:00:00,3,0,1,1,21.32,25.0,72,0.0,5,8,13,train,2012-09-17,9,17,2,Monday,0
9450,2012-09-17 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,train,2012-09-17,9,17,3,Monday,0
9451,2012-09-17 04:00:00,3,0,1,1,20.5,24.24,77,0.0,2,9,11,train,2012-09-17,9,17,4,Monday,0
9452,2012-09-17 05:00:00,3,0,1,1,19.68,23.485,82,6.0032,1,44,45,train,2012-09-17,9,17,5,Monday,0
9453,2012-09-17 06:00:00,3,0,1,1,19.68,23.485,82,0.0,7,157,164,train,2012-09-17,9,17,6,Monday,0
9454,2012-09-17 07:00:00,3,0,1,1,21.32,25.0,77,0.0,18,474,492,train,2012-09-17,9,17,7,Monday,1
9455,2012-09-17 08:00:00,3,0,1,1,22.14,25.76,77,6.0032,36,647,683,train,2012-09-17,9,17,8,Monday,1
9456,2012-09-17 09:00:00,3,0,1,1,23.78,27.275,68,8.9981,34,265,299,train,2012-09-17,9,17,9,Monday,1
9457,2012-09-17 10:00:00,3,0,1,2,25.42,30.305,65,12.998,73,129,202,train,2012-09-17,9,17,10,Monday,1
9458,2012-09-17 11:00:00,3,0,1,2,25.42,30.305,69,15.0013,61,191,252,train,2012-09-17,9,17,11,Monday,2
9459,2012-09-17 12:00:00,3,0,1,2,25.42,30.305,69,12.998,62,233,295,train,2012-09-17,9,17,12,Monday,2
9460,2012-09-17 13:00:00,3,0,1,1,26.24,30.305,65,16.9979,112,231,343,train,2012-09-17,9,17,13,Monday,2
9461,2012-09-17 14:00:00,3,0,1,2,26.24,30.305,65,16.9979,129,203,332,train,2012-09-17,9,17,14,Monday,2
9462,2012-09-17 15:00:00,3,0,1,2,26.24,30.305,65,16.9979,82,256,338,train,2012-09-17,9,17,15,Monday,2
9463,2012-09-17 16:00:00,3,0,1,2,26.24,30.305,69,16.9979,74,379,453,train,2012-09-17,9,17,16,Monday,3
9464,2012-09-17 17:00:00,3,0,1,2,26.24,30.305,65,15.0013,102,740,842,train,2012-09-17,9,17,17,Monday,3
9465,2012-09-17 18:00:00,3,0,1,2,25.42,29.545,73,11.0014,66,708,774,train,2012-09-17,9,17,18,Monday,3
9466,2012-09-17 19:00:00,3,0,1,2,25.42,29.545,73,7.0015,51,435,486,train,2012-09-17,9,17,19,Monday,3
9467,2012-09-17 20:00:00,3,0,1,2,25.42,29.545,73,8.9981,32,308,340,train,2012-09-17,9,17,20,Monday,3
9468,2012-09-17 21:00:00,3,0,1,3,25.42,28.79,83,15.0013,28,205,233,train,2012-09-17,9,17,21,Monday,4
9469,2012-09-17 22:00:00,3,0,1,3,25.42,28.79,83,16.9979,20,109,129,train,2012-09-17,9,17,22,Monday,4
9470,2012-09-17 23:00:00,3,0,1,3,24.6,25.76,94,16.9979,4,66,70,train,2012-09-17,9,17,23,Monday,4
9471,2012-09-18 00:00:00,3,0,1,3,24.6,25.76,94,16.9979,2,11,13,train,2012-09-18,9,18,0,Tuesday,0
9472,2012-09-18 01:00:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5,train,2012-09-18,9,18,1,Tuesday,0
9473,2012-09-18 02:00:00,3,0,1,3,24.6,25.76,94,12.998,0,4,4,train,2012-09-18,9,18,2,Tuesday,0
9474,2012-09-18 03:00:00,3,0,1,2,25.42,27.275,94,19.0012,0,6,6,train,2012-09-18,9,18,3,Tuesday,0
9475,2012-09-18 04:00:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7,train,2012-09-18,9,18,4,Tuesday,0
9476,2012-09-18 05:00:00,3,0,1,2,26.24,28.79,89,22.0028,3,45,48,train,2012-09-18,9,18,5,Tuesday,0
